ACL Name,ACL Rule
nexus-dc-customer-2-emear-location,2200 permit 10.246.84.201/23 196.15.32.151/32 tcp
nexus-dc-customer-2-emear-location,2200 permit 10.246.84.201/23 196.15.32.151/32 tcp
nexus-dc-customer-2-emear-location,2210 permit 10.246.84.201/23 196.15.32.109/32 tcp
nexus-dc-customer-2-emear-location,2210 permit 10.246.84.201/23 196.15.32.109/32 tcp
nexus-dc-customer-2-emear-location,2220 permit 10.246.84.201/23 196.15.32.109/32 tcp
nexus-dc-customer-2-emear-location,2220 permit 10.246.84.201/23 196.15.32.109/32 tcp
nexus-dc-customer-2-emear-location,2230 permit 10.246.84.201/23 196.15.34.51/32 tcp
nexus-dc-customer-2-emear-location,2230 permit 10.246.84.201/23 196.15.34.51/32 tcp
nexus-dc-customer-2-emear-location,2240 permit 10.246.84.201/23 196.15.34.51/32 tcp
nexus-dc-customer-2-emear-location,2240 permit 10.246.84.201/23 196.15.34.51/32 tcp
nexus-dc-customer-2-emear-location,2250 permit 10.246.84.201/23 196.15.34.181/32 tcp
nexus-dc-customer-2-emear-location,2250 permit 10.246.84.201/23 196.15.34.181/32 tcp
nexus-dc-customer-2-emear-location,2260 permit 10.246.84.201/23 196.15.34.181/32 tcp
nexus-dc-customer-2-emear-location,2260 permit 10.246.84.201/23 196.15.34.181/32 tcp
nexus-dc-customer-2-emear-location,3640 permit 10.246.84.201/23 92.72.52.226/32 tcp
nexus-dc-customer-2-emear-location,3640 permit 10.246.84.201/23 92.72.52.226/32 tcp
nexus-dc-customer-2-emear-location,3650 permit 10.246.84.201/23 163.78.22.74/32 tcp
nexus-dc-customer-2-emear-location,3650 permit 10.246.84.201/23 163.78.22.74/32 tcp
nexus-dc-customer-2-emear-location,3660 permit 10.246.84.201/23 92.72.142.120/32 tcp
nexus-dc-customer-2-emear-location,3660 permit 10.246.84.201/23 92.72.142.120/32 tcp
nexus-dc-customer-2-emear-location,3670 permit 10.246.84.201/23 92.66.232.11/32 tcp
nexus-dc-customer-2-emear-location,3670 permit 10.246.84.201/23 92.66.232.11/32 tcp
nexus-dc-customer-2-emear-location,3680 permit 10.246.84.201/23 87.66.249.170/32 tcp
nexus-dc-customer-2-emear-location,3680 permit 10.246.84.201/23 87.66.249.170/32 tcp
nexus-dc-customer-2-emear-location,3690 permit 10.246.84.201/23 92.65.62.28/32 tcp
nexus-dc-customer-2-emear-location,3690 permit 10.246.84.201/23 92.65.62.28/32 tcp
nexus-dc-customer-2-emear-location,3700 permit 10.246.84.201/23 87.59.39.99/32 tcp
nexus-dc-customer-2-emear-location,3700 permit 10.246.84.201/23 87.59.39.99/32 tcp
nexus-dc-customer-2-emear-location,3710 permit 10.246.84.201/23 171.202.104.53/32 tcp
nexus-dc-customer-2-emear-location,3710 permit 10.246.84.201/23 171.202.104.53/32 tcp
nexus-dc-customer-2-emear-location,3720 permit 10.246.84.201/23 171.200.243.251/32 tcp
nexus-dc-customer-2-emear-location,3720 permit 10.246.84.201/23 171.200.243.251/32 tcp
nexus-dc-customer-2-emear-location,3730 permit 10.246.84.201/23 171.200.243.117/32 tcp
nexus-dc-customer-2-emear-location,3730 permit 10.246.84.201/23 171.200.243.117/32 tcp
nexus-dc-customer-2-emear-location,3740 permit 10.246.84.201/23 40.71.171.159/32 tcp
nexus-dc-customer-2-emear-location,3740 permit 10.246.84.201/23 40.71.171.159/32 tcp
nexus-dc-customer-2-emear-location,3960 permit 10.246.84.201/23 171.201.4.66/32 udp
nexus-dc-customer-2-emear-location,3960 permit 10.246.84.201/23 171.201.4.66/32 udp
nexus-dc-customer-2-emear-location,3970 permit 10.246.84.201/23 171.201.4.67/32 udp
nexus-dc-customer-2-emear-location,3970 permit 10.246.84.201/23 171.201.4.67/32 udp
nexus-dc-customer-2-emear-location,3980 permit 10.246.84.201/23 92.65.56.21/32 tcp
nexus-dc-customer-2-emear-location,3980 permit 10.246.84.201/23 92.65.56.21/32 tcp
nexus-dc-customer-2-emear-location,3990 permit 10.246.84.201/23 92.65.56.21/32 tcp
nexus-dc-customer-2-emear-location,3990 permit 10.246.84.201/23 92.65.56.21/32 tcp
nexus-dc-customer-2-emear-location,4000 permit 10.246.84.201/23 126.155.105.23/32 tcp
nexus-dc-customer-2-emear-location,4000 permit 10.246.84.201/23 126.155.105.23/32 tcp
nexus-dc-customer-2-emear-location,4010 permit 10.246.84.201/23 212.7.214.205/32 tcp
nexus-dc-customer-2-emear-location,4010 permit 10.246.84.201/23 212.7.214.205/32 tcp
nexus-dc-customer-2-emear-location,4020 permit 10.246.84.201/23 170.3.255.11/32 tcp
nexus-dc-customer-2-emear-location,4020 permit 10.246.84.201/23 170.3.255.11/32 tcp
nexus-dc-customer-2-emear-location,4030 permit 10.246.84.201/23 42.254.212.52/32 tcp
nexus-dc-customer-2-emear-location,4030 permit 10.246.84.201/23 42.254.212.52/32 tcp
nexus-dc-customer-2-emear-location,4040 permit 10.246.84.201/23 170.3.10.50/32 tcp
nexus-dc-customer-2-emear-location,4040 permit 10.246.84.201/23 170.3.10.50/32 tcp
nexus-dc-customer-2-emear-location,4050 permit 10.246.84.201/23 170.3.10.56/32 tcp
nexus-dc-customer-2-emear-location,4050 permit 10.246.84.201/23 170.3.10.56/32 tcp
nexus-dc-customer-2-emear-location,4060 permit 10.246.84.201/23 170.3.10.52/32 tcp
nexus-dc-customer-2-emear-location,4060 permit 10.246.84.201/23 170.3.10.52/32 tcp
nexus-dc-customer-2-emear-location,4070 permit 10.246.84.201/23 170.3.10.53/32 tcp
nexus-dc-customer-2-emear-location,4070 permit 10.246.84.201/23 170.3.10.53/32 tcp
nexus-dc-customer-2-emear-location,4080 permit 10.246.84.201/23 170.3.127.38/32 tcp
nexus-dc-customer-2-emear-location,4080 permit 10.246.84.201/23 170.3.127.38/32 tcp
nexus-dc-customer-2-emear-location,4090 permit 10.246.84.201/23 170.3.127.37/32 tcp
nexus-dc-customer-2-emear-location,4090 permit 10.246.84.201/23 170.3.127.37/32 tcp
nexus-dc-customer-2-emear-location,4100 permit 10.246.84.201/23 170.3.127.36/32 tcp
nexus-dc-customer-2-emear-location,4100 permit 10.246.84.201/23 170.3.127.36/32 tcp
nexus-dc-customer-2-emear-location,4110 permit 10.246.84.201/23 170.3.127.47/32 tcp
nexus-dc-customer-2-emear-location,4110 permit 10.246.84.201/23 170.3.127.47/32 tcp
nexus-dc-customer-2-emear-location,4120 permit 10.246.84.201/23 170.3.10.26/32 tcp
nexus-dc-customer-2-emear-location,4120 permit 10.246.84.201/23 170.3.10.26/32 tcp
nexus-dc-customer-2-emear-location,4130 permit 10.246.84.201/23 170.3.127.43/32 tcp
nexus-dc-customer-2-emear-location,4130 permit 10.246.84.201/23 170.3.127.43/32 tcp
nexus-dc-customer-2-emear-location,4140 permit 10.246.84.201/23 222.68.148.208/32 tcp
nexus-dc-customer-2-emear-location,4140 permit 10.246.84.201/23 222.68.148.208/32 tcp
nexus-dc-customer-2-emear-location,4150 permit 10.246.84.201/23 196.211.187.44/32 tcp
nexus-dc-customer-2-emear-location,4150 permit 10.246.84.201/23 196.211.187.44/32 tcp
nexus-dc-customer-2-emear-location,4160 permit 10.246.84.201/23 126.155.109.196/32 tcp
nexus-dc-customer-2-emear-location,4160 permit 10.246.84.201/23 126.155.109.196/32 tcp
nexus-dc-customer-2-emear-location,4170 permit 10.246.84.201/23 126.155.106.58/32 tcp
nexus-dc-customer-2-emear-location,4170 permit 10.246.84.201/23 126.155.106.58/32 tcp
nexus-dc-customer-2-emear-location,4180 permit 10.246.84.201/23 126.155.109.138/32 tcp
nexus-dc-customer-2-emear-location,4180 permit 10.246.84.201/23 126.155.109.138/32 tcp
nexus-dc-customer-2-emear-location,4190 permit 10.246.84.201/23 126.155.109.135/32 tcp
nexus-dc-customer-2-emear-location,4190 permit 10.246.84.201/23 126.155.109.135/32 tcp
nexus-dc-customer-2-emear-location,4440 permit 10.246.84.201/23 171.200.245.118/32 tcp
nexus-dc-customer-2-emear-location,4440 permit 10.246.84.201/23 171.200.245.118/32 tcp
nexus-dc-customer-2-emear-location,4450 permit 10.246.84.201/23 171.200.245.118/32 tcp
nexus-dc-customer-2-emear-location,4450 permit 10.246.84.201/23 171.200.245.118/32 tcp
nexus-dc-customer-2-emear-location,4460 permit 10.246.84.201/23 92.65.121.36/32 tcp
nexus-dc-customer-2-emear-location,4460 permit 10.246.84.201/23 92.65.121.36/32 tcp
nexus-dc-customer-2-emear-location,4540 permit 10.246.84.201/23 136.223.161.160/32 tcp
nexus-dc-customer-2-emear-location,4540 permit 10.246.84.201/23 136.223.161.160/32 tcp
nexus-dc-customer-2-emear-location,4550 permit 10.246.84.201/23 170.5.33.220/32 tcp
nexus-dc-customer-2-emear-location,4550 permit 10.246.84.201/23 170.5.33.220/32 tcp
nexus-dc-customer-2-emear-location,4560 permit 10.246.84.201/23 136.223.63.70/32 tcp
nexus-dc-customer-2-emear-location,4560 permit 10.246.84.201/23 136.223.63.70/32 tcp
nexus-dc-customer-2-emear-location,4570 permit 10.246.84.201/23 170.3.227.40/32 tcp
nexus-dc-customer-2-emear-location,4570 permit 10.246.84.201/23 170.3.227.40/32 tcp
nexus-dc-customer-2-emear-location,4580 permit 10.246.84.201/23 208.66.125.49/32 tcp
nexus-dc-customer-2-emear-location,4580 permit 10.246.84.201/23 208.66.125.49/32 tcp
nexus-dc-customer-2-emear-location,4590 permit 10.246.84.201/23 196.211.188.117/32 tcp
nexus-dc-customer-2-emear-location,4590 permit 10.246.84.201/23 196.211.188.117/32 tcp
nexus-dc-customer-2-emear-location,4600 permit 10.246.84.201/23 136.223.185.7/32 tcp
nexus-dc-customer-2-emear-location,4600 permit 10.246.84.201/23 136.223.185.7/32 tcp
nexus-dc-customer-2-emear-location,4620 permit 10.246.84.201/23 204.131.143.31/32 tcp
nexus-dc-customer-2-emear-location,4620 permit 10.246.84.201/23 204.131.143.31/32 tcp
nexus-dc-customer-2-emear-location,4640 permit 10.246.84.201/23 204.131.143.31/32 tcp
nexus-dc-customer-2-emear-location,4640 permit 10.246.84.201/23 204.131.143.31/32 tcp
nexus-dc-customer-2-emear-location,4660 permit 10.246.84.201/23 215.175.155.32/32 tcp
nexus-dc-customer-2-emear-location,4660 permit 10.246.84.201/23 215.175.155.32/32 tcp
nexus-dc-customer-2-emear-location,4680 permit 10.246.84.201/23 215.175.155.32/32 tcp
nexus-dc-customer-2-emear-location,4680 permit 10.246.84.201/23 215.175.155.32/32 tcp
nexus-dc-customer-2-emear-location,4700 permit 10.246.84.201/23 221.244.226.150/32 tcp
nexus-dc-customer-2-emear-location,4700 permit 10.246.84.201/23 221.244.226.150/32 tcp
nexus-dc-customer-2-emear-location,4720 permit 10.246.84.201/23 221.244.226.150/32 tcp
nexus-dc-customer-2-emear-location,4720 permit 10.246.84.201/23 221.244.226.150/32 tcp
nexus-dc-customer-2-emear-location,4740 permit 10.246.84.201/23 77.140.190.155/32 tcp
nexus-dc-customer-2-emear-location,4740 permit 10.246.84.201/23 77.140.190.155/32 tcp
nexus-dc-customer-2-emear-location,4760 permit 10.246.84.201/23 77.140.190.155/32 tcp
nexus-dc-customer-2-emear-location,4760 permit 10.246.84.201/23 77.140.190.155/32 tcp
nexus-dc-customer-2-emear-location,4780 permit 10.246.84.201/23 12.5.149.51/32 tcp
nexus-dc-customer-2-emear-location,4780 permit 10.246.84.201/23 12.5.149.51/32 tcp
nexus-dc-customer-2-emear-location,4800 permit 10.246.84.201/23 12.5.149.51/32 tcp
nexus-dc-customer-2-emear-location,4800 permit 10.246.84.201/23 12.5.149.51/32 tcp
nexus-dc-customer-2-emear-location,4820 permit 10.246.84.201/23 95.194.79.231/32 tcp
nexus-dc-customer-2-emear-location,4820 permit 10.246.84.201/23 95.194.79.231/32 tcp
nexus-dc-customer-2-emear-location,4840 permit 10.246.84.201/23 95.194.79.231/32 tcp
nexus-dc-customer-2-emear-location,4840 permit 10.246.84.201/23 95.194.79.231/32 tcp
nexus-dc-customer-2-emear-location,4860 permit 10.246.84.201/23 92.65.121.35/32 tcp
nexus-dc-customer-2-emear-location,4860 permit 10.246.84.201/23 92.65.121.35/32 tcp
nexus-dc-customer-2-emear-location,4880 permit 10.246.84.201/23 92.65.56.94/32 tcp
nexus-dc-customer-2-emear-location,4880 permit 10.246.84.201/23 92.65.56.94/32 tcp
nexus-dc-customer-2-emear-location,4900 permit 10.246.84.201/23 92.65.121.169/32 tcp
nexus-dc-customer-2-emear-location,4900 permit 10.246.84.201/23 92.65.121.169/32 tcp
nexus-dc-customer-2-emear-location,4920 permit 10.246.84.201/23 173.87.119.169/32 tcp
nexus-dc-customer-2-emear-location,4920 permit 10.246.84.201/23 173.87.119.169/32 tcp
nexus-dc-customer-2-emear-location,4940 permit 10.246.84.201/23 173.87.119.169/32 tcp
nexus-dc-customer-2-emear-location,4940 permit 10.246.84.201/23 173.87.119.169/32 tcp
nexus-dc-customer-2-emear-location,4960 permit 10.246.84.201/23 173.87.119.169/32 tcp
nexus-dc-customer-2-emear-location,4960 permit 10.246.84.201/23 173.87.119.169/32 tcp
nexus-dc-customer-2-emear-location,4980 permit 10.246.84.201/23 136.4.35.187/32 tcp
nexus-dc-customer-2-emear-location,4980 permit 10.246.84.201/23 136.4.35.187/32 tcp
nexus-dc-customer-2-emear-location,5000 permit 10.246.84.201/23 14.1.193.90/32 tcp
nexus-dc-customer-2-emear-location,5000 permit 10.246.84.201/23 14.1.193.90/32 tcp
nexus-dc-customer-2-emear-location,5020 permit 10.246.84.201/23 14.1.193.90/32 tcp
nexus-dc-customer-2-emear-location,5020 permit 10.246.84.201/23 14.1.193.90/32 tcp
nexus-dc-customer-2-emear-location,5040 permit 10.246.84.201/23 14.1.193.157/32 tcp
nexus-dc-customer-2-emear-location,5040 permit 10.246.84.201/23 14.1.193.157/32 tcp
nexus-dc-customer-2-emear-location,5050 permit 10.246.84.201/23 94.164.120.121/32 tcp
nexus-dc-customer-2-emear-location,5050 permit 10.246.84.201/23 94.164.120.121/32 tcp
nexus-dc-customer-2-emear-location,5060 permit 10.246.84.201/23 94.164.120.48/32 tcp
nexus-dc-customer-2-emear-location,5060 permit 10.246.84.201/23 94.164.120.48/32 tcp
nexus-dc-customer-2-emear-location,5070 permit 10.246.84.201/23 135.176.107.54/32 tcp
nexus-dc-customer-2-emear-location,5070 permit 10.246.84.201/23 135.176.107.54/32 tcp
nexus-dc-customer-2-emear-location,5080 permit 10.246.84.201/23 222.73.151.50/32 tcp
nexus-dc-customer-2-emear-location,5080 permit 10.246.84.201/23 222.73.151.50/32 tcp
nexus-dc-customer-2-emear-location,5090 permit 10.246.84.201/23 118.241.230.152/32 tcp
nexus-dc-customer-2-emear-location,5090 permit 10.246.84.201/23 118.241.230.152/32 tcp
nexus-dc-customer-2-emear-location,5100 permit 10.246.84.201/23 94.176.144.243/32 tcp
nexus-dc-customer-2-emear-location,5100 permit 10.246.84.201/23 94.176.144.243/32 tcp
nexus-dc-customer-2-emear-location,5110 permit 10.246.84.201/23 192.14.239.24/32 tcp
nexus-dc-customer-2-emear-location,5110 permit 10.246.84.201/23 192.14.239.24/32 tcp
nexus-dc-customer-2-emear-location,5120 permit 10.246.84.201/23 40.195.210.226/32 tcp
nexus-dc-customer-2-emear-location,5120 permit 10.246.84.201/23 40.195.210.226/32 tcp
nexus-dc-customer-2-emear-location,5130 permit 10.246.84.201/23 93.17.70.198/32 tcp
nexus-dc-customer-2-emear-location,5130 permit 10.246.84.201/23 93.17.70.198/32 tcp
nexus-dc-customer-2-emear-location,5140 permit 10.246.84.201/23 93.17.70.238/32 tcp
nexus-dc-customer-2-emear-location,5140 permit 10.246.84.201/23 93.17.70.238/32 tcp
nexus-dc-customer-2-emear-location,5150 permit 10.246.84.201/23 120.80.41.82/32 tcp
nexus-dc-customer-2-emear-location,5150 permit 10.246.84.201/23 120.80.41.82/32 tcp
nexus-dc-customer-2-emear-location,5160 permit 10.246.84.201/23 40.195.210.252/32 tcp
nexus-dc-customer-2-emear-location,5160 permit 10.246.84.201/23 40.195.210.252/32 tcp
nexus-dc-customer-2-emear-location,5170 permit 10.246.84.201/23 82.75.226.26/32 tcp
nexus-dc-customer-2-emear-location,5170 permit 10.246.84.201/23 82.75.226.26/32 tcp
nexus-dc-customer-2-emear-location,5180 permit 10.246.84.201/23 40.254.20.166/32 tcp
nexus-dc-customer-2-emear-location,5180 permit 10.246.84.201/23 40.254.20.166/32 tcp
nexus-dc-customer-2-emear-location,5190 permit 10.246.84.201/23 121.35.212.116/32 tcp
nexus-dc-customer-2-emear-location,5190 permit 10.246.84.201/23 121.35.212.116/32 tcp
nexus-dc-customer-2-emear-location,5200 permit 10.246.84.201/23 42.172.95.204/32 tcp
nexus-dc-customer-2-emear-location,5200 permit 10.246.84.201/23 42.172.95.204/32 tcp
nexus-dc-customer-2-emear-location,5210 permit 10.246.84.201/23 40.254.20.155/32 tcp
nexus-dc-customer-2-emear-location,5210 permit 10.246.84.201/23 40.254.20.155/32 tcp
nexus-dc-customer-2-emear-location,5220 permit 10.246.84.201/23 82.75.226.8/32 tcp
nexus-dc-customer-2-emear-location,5220 permit 10.246.84.201/23 82.75.226.8/32 tcp
nexus-dc-customer-2-emear-location,5230 permit 10.246.84.201/23 120.149.77.231/32 tcp
nexus-dc-customer-2-emear-location,5230 permit 10.246.84.201/23 120.149.77.231/32 tcp
nexus-dc-customer-2-emear-location,5240 permit 10.246.84.201/23 120.80.41.94/32 tcp
nexus-dc-customer-2-emear-location,5240 permit 10.246.84.201/23 120.80.41.94/32 tcp
nexus-dc-customer-2-emear-location,5250 permit 10.246.84.201/23 121.35.212.121/32 tcp
nexus-dc-customer-2-emear-location,5250 permit 10.246.84.201/23 121.35.212.121/32 tcp
nexus-dc-customer-2-emear-location,5260 permit 10.246.84.201/23 42.172.95.212/32 tcp
nexus-dc-customer-2-emear-location,5260 permit 10.246.84.201/23 42.172.95.212/32 tcp
nexus-dc-customer-2-emear-location,5270 permit 10.246.84.201/23 117.35.127.77/32 tcp
nexus-dc-customer-2-emear-location,5270 permit 10.246.84.201/23 117.35.127.77/32 tcp
nexus-dc-customer-2-emear-location,5280 permit 10.246.84.201/23 120.149.77.220/32 tcp
nexus-dc-customer-2-emear-location,5280 permit 10.246.84.201/23 120.149.77.220/32 tcp
nexus-dc-customer-2-emear-location,5290 permit 10.246.84.201/23 117.35.127.97/32 tcp
nexus-dc-customer-2-emear-location,5290 permit 10.246.84.201/23 117.35.127.97/32 tcp
nexus-dc-customer-2-emear-location,5300 permit 10.246.84.201/23 208.141.151.204/32 tcp
nexus-dc-customer-2-emear-location,5300 permit 10.246.84.201/23 208.141.151.204/32 tcp
nexus-dc-customer-2-emear-location,5310 permit 10.246.84.201/23 208.141.151.253/32 tcp
nexus-dc-customer-2-emear-location,5310 permit 10.246.84.201/23 208.141.151.253/32 tcp
nexus-dc-customer-2-emear-location,5320 permit 10.246.84.201/23 171.201.13.197/32 tcp
nexus-dc-customer-2-emear-location,5320 permit 10.246.84.201/23 171.201.13.197/32 tcp
nexus-dc-customer-2-emear-location,5330 permit 10.246.84.201/23 136.4.35.197/32 tcp
nexus-dc-customer-2-emear-location,5330 permit 10.246.84.201/23 136.4.35.197/32 tcp
nexus-dc-customer-2-emear-location,5340 permit 10.246.84.201/23 136.4.35.197/32 tcp
nexus-dc-customer-2-emear-location,5340 permit 10.246.84.201/23 136.4.35.197/32 tcp
nexus-dc-customer-2-emear-location,5350 permit 10.246.84.201/23 171.201.13.197/32 tcp
nexus-dc-customer-2-emear-location,5350 permit 10.246.84.201/23 171.201.13.197/32 tcp
nexus-dc-customer-2-emear-location,5360 permit 10.246.84.201/23 136.4.35.197/32 tcp
nexus-dc-customer-2-emear-location,5360 permit 10.246.84.201/23 136.4.35.197/32 tcp
nexus-dc-customer-2-emear-location,5370 permit 10.246.84.201/23 171.201.13.197/32 tcp
nexus-dc-customer-2-emear-location,5370 permit 10.246.84.201/23 171.201.13.197/32 tcp
nexus-dc-customer-2-emear-location,5380 permit 10.246.84.201/23 144.26.227.161/32 tcp
nexus-dc-customer-2-emear-location,5380 permit 10.246.84.201/23 144.26.227.161/32 tcp
nexus-dc-customer-2-emear-location,5390 permit 10.246.84.201/23 222.114.169.167/32 tcp
nexus-dc-customer-2-emear-location,5390 permit 10.246.84.201/23 222.114.169.167/32 tcp
nexus-dc-customer-2-emear-location,5400 permit 10.246.84.201/23 222.114.169.169/32 tcp
nexus-dc-customer-2-emear-location,5400 permit 10.246.84.201/23 222.114.169.169/32 tcp
nexus-dc-customer-2-emear-location,5410 permit 10.246.84.201/23 223.94.138.166/32 tcp
nexus-dc-customer-2-emear-location,5410 permit 10.246.84.201/23 223.94.138.166/32 tcp
nexus-dc-customer-2-emear-location,5810 permit 10.246.84.201/23 92.65.121.35/32 tcp
nexus-dc-customer-2-emear-location,5810 permit 10.246.84.201/23 92.65.121.35/32 tcp
nexus-dc-customer-2-emear-location,5830 permit 10.246.84.201/23 92.65.56.94/32 tcp
nexus-dc-customer-2-emear-location,5830 permit 10.246.84.201/23 92.65.56.94/32 tcp
nexus-dc-customer-2-emear-location,5850 permit 10.246.84.201/23 202.33.103.84/32 tcp
nexus-dc-customer-2-emear-location,5850 permit 10.246.84.201/23 202.33.103.84/32 tcp
nexus-dc-customer-2-emear-location,5870 permit 10.246.84.201/23 171.37.240.198/32 tcp
nexus-dc-customer-2-emear-location,5870 permit 10.246.84.201/23 171.37.240.198/32 tcp
nexus-dc-customer-2-emear-location,5890 permit 10.246.84.201/23 158.14.46.75/32 tcp
nexus-dc-customer-2-emear-location,5890 permit 10.246.84.201/23 158.14.46.75/32 tcp
nexus-dc-customer-2-emear-location,5930 permit 10.246.84.201/23 203.159.99.248/32 tcp
nexus-dc-customer-2-emear-location,5930 permit 10.246.84.201/23 203.159.99.248/32 tcp
nexus-dc-customer-2-emear-location,5950 permit 10.246.84.201/23 203.159.77.37/32 tcp
nexus-dc-customer-2-emear-location,5950 permit 10.246.84.201/23 203.159.77.37/32 tcp
nexus-dc-customer-2-emear-location,5970 permit 10.246.84.201/23 202.0.126.154/32 tcp
nexus-dc-customer-2-emear-location,5970 permit 10.246.84.201/23 202.0.126.154/32 tcp
nexus-dc-customer-2-emear-location,5990 permit 10.246.84.201/23 202.0.125.148/32 tcp
nexus-dc-customer-2-emear-location,5990 permit 10.246.84.201/23 202.0.125.148/32 tcp
nexus-dc-customer-2-emear-location,6010 permit 10.246.84.201/23 92.65.50.254/32 tcp
nexus-dc-customer-2-emear-location,6010 permit 10.246.84.201/23 92.65.50.254/32 tcp
nexus-dc-customer-2-emear-location,6030 permit 10.246.84.201/23 46.103.115.148/32 tcp
nexus-dc-customer-2-emear-location,6030 permit 10.246.84.201/23 46.103.115.148/32 tcp
nexus-dc-customer-2-emear-location,6050 permit 10.246.84.201/23 159.39.78.216/32 tcp
nexus-dc-customer-2-emear-location,6050 permit 10.246.84.201/23 159.39.78.216/32 tcp
nexus-dc-customer-2-emear-location,6070 permit 10.246.84.201/23 159.39.78.216/32 tcp
nexus-dc-customer-2-emear-location,6070 permit 10.246.84.201/23 159.39.78.216/32 tcp
nexus-dc-customer-2-emear-location,6090 permit 10.246.84.201/23 213.33.105.229/32 tcp
nexus-dc-customer-2-emear-location,6090 permit 10.246.84.201/23 213.33.105.229/32 tcp
nexus-dc-customer-2-emear-location,6110 permit 10.246.84.201/23 213.33.105.229/32 tcp
nexus-dc-customer-2-emear-location,6110 permit 10.246.84.201/23 213.33.105.229/32 tcp
nexus-dc-customer-2-emear-location,6130 permit 10.246.84.201/23 136.4.130.171/32 tcp
nexus-dc-customer-2-emear-location,6130 permit 10.246.84.201/23 136.4.130.171/32 tcp
nexus-dc-customer-2-emear-location,6160 permit 10.246.84.201/23 92.32.32.111/32 tcp
nexus-dc-customer-2-emear-location,6160 permit 10.246.84.201/23 92.32.32.111/32 tcp
nexus-dc-customer-2-emear-location,6170 permit 10.246.84.201/23 92.32.32.224/32 tcp
nexus-dc-customer-2-emear-location,6170 permit 10.246.84.201/23 92.32.32.224/32 tcp
nexus-dc-customer-2-emear-location,6190 permit 10.246.84.201/23 92.32.25.160/32 tcp
nexus-dc-customer-2-emear-location,6190 permit 10.246.84.201/23 92.32.25.160/32 tcp
nexus-dc-customer-2-emear-location,6210 permit 10.246.84.201/23 47.14.173.82/32 tcp
nexus-dc-customer-2-emear-location,6210 permit 10.246.84.201/23 47.14.173.82/32 tcp
nexus-dc-customer-2-emear-location,6230 permit 10.246.84.201/23 133.198.243.207/32 tcp
nexus-dc-customer-2-emear-location,6230 permit 10.246.84.201/23 133.198.243.207/32 tcp
nexus-dc-customer-2-emear-location,6250 permit 10.246.84.201/23 135.176.107.31/32 tcp
nexus-dc-customer-2-emear-location,6250 permit 10.246.84.201/23 135.176.107.31/32 tcp
nexus-dc-customer-2-emear-location,6270 permit 10.246.84.201/23 135.176.107.31/32 tcp
nexus-dc-customer-2-emear-location,6270 permit 10.246.84.201/23 135.176.107.31/32 tcp
nexus-dc-customer-2-emear-location,6290 permit 10.246.84.201/23 204.138.29.226/32 tcp
nexus-dc-customer-2-emear-location,6290 permit 10.246.84.201/23 204.138.29.226/32 tcp
nexus-dc-customer-2-emear-location,6310 permit 10.246.84.201/23 204.138.29.226/32 tcp
nexus-dc-customer-2-emear-location,6310 permit 10.246.84.201/23 204.138.29.226/32 tcp
nexus-dc-customer-2-emear-location,6330 permit 10.246.84.201/23 204.138.29.232/32 tcp
nexus-dc-customer-2-emear-location,6330 permit 10.246.84.201/23 204.138.29.232/32 tcp
nexus-dc-customer-2-emear-location,6350 permit 10.246.84.201/23 204.138.29.232/32 tcp
nexus-dc-customer-2-emear-location,6350 permit 10.246.84.201/23 204.138.29.232/32 tcp
nexus-dc-customer-2-emear-location,6370 permit 10.246.84.201/23 214.24.193.107/32 tcp
nexus-dc-customer-2-emear-location,6370 permit 10.246.84.201/23 214.24.193.107/32 tcp
nexus-dc-customer-2-emear-location,6390 permit 10.246.84.201/23 214.24.193.107/32 tcp
nexus-dc-customer-2-emear-location,6390 permit 10.246.84.201/23 214.24.193.107/32 tcp
nexus-dc-customer-2-emear-location,6410 permit 10.246.84.201/23 84.102.152.25/32 tcp
nexus-dc-customer-2-emear-location,6410 permit 10.246.84.201/23 84.102.152.25/32 tcp
nexus-dc-customer-2-emear-location,6430 permit 10.246.84.201/23 92.65.56.52/32 tcp
nexus-dc-customer-2-emear-location,6430 permit 10.246.84.201/23 92.65.56.52/32 tcp
nexus-dc-customer-2-emear-location,6450 permit 10.246.84.201/23 10.241.107.214/32 tcp
nexus-dc-customer-2-emear-location,6450 permit 10.246.84.201/23 10.241.107.214/32 tcp
nexus-dc-customer-2-emear-location,6470 permit 10.246.84.201/23 92.65.121.65/32 tcp
nexus-dc-customer-2-emear-location,6470 permit 10.246.84.201/23 92.65.121.65/32 tcp
nexus-dc-customer-2-emear-location,6490 permit 10.246.84.201/23 92.65.121.65/32 tcp
nexus-dc-customer-2-emear-location,6490 permit 10.246.84.201/23 92.65.121.65/32 tcp
nexus-dc-customer-2-emear-location,6510 permit 10.246.84.201/23 92.65.56.40/32 tcp
nexus-dc-customer-2-emear-location,6510 permit 10.246.84.201/23 92.65.56.40/32 tcp
nexus-dc-customer-2-emear-location,6690 permit 10.246.84.201/23 203.128.28.132/32 tcp
nexus-dc-customer-2-emear-location,6690 permit 10.246.84.201/23 203.128.28.132/32 tcp
nexus-dc-customer-2-emear-location,6700 permit 10.246.84.201/23 160.92.118.11/32 tcp
nexus-dc-customer-2-emear-location,6700 permit 10.246.84.201/23 160.92.118.11/32 tcp
nexus-dc-customer-2-emear-location,6710 permit 10.246.84.201/23 40.251.46.234/32 tcp
